allan1,allan2
40017,82654
40024,82659
40031,82665
40038,82671
40044,82677
40050,82682
40057,82688
40064,82694
40071,82699
40076,82705
40083,82711
40090,82717
40097,82722
40103,82729
40109,82734
40116,82740
40123,82746
40130,82751
40135,82758
40142,82763
40149,82769
40156,82775
40162,82781
40169,82786
40176,82793
40183,82798
40189,82803
40195,82810
40202,82815
40209,82821
40216,82827
40222,82832
40228,82839
40235,82844
40241,82849
40248,82855
40255,82860
40261,82866
40268,82872
40274,82878
40281,82883
40288,82889
40294,82895
40301,82900
40307,82906
40314,82912
40321,82917
40328,82924
40334,82929
40341,82934
40348,82941
40355,82946
40360,82952
40367,82958
40374,82963
40381,82970
40387,82975
40393,82980
40400,82987
40407,82992
40413,82997
40419,83004
40427,83009
40433,83014
40440,83021
40446,83026
40453,83031
40460,83038
40466,83043
40473,83049
40479,83055
40486,83061
40492,83067
40499,83073
40505,83078
40512,83084
40518,83090
40525,83096
40532,83102
40538,83108
40545,83113
40551,83119
40558,83125
40565,83130
40571,83137
40578,83142
40584,83147
40590,83154
40597,83159
40603,83164
40610,83171
40617,83176
40624,83182
40630,83187
40637,83194
40643,83200
40650,83205
40657,83212
40664,83217
40670,83222
40677,83229
40683,83234
40690,83240
40697,83246
40703,83252
40710,83257
40716,83263
40722,83269
40729,83274
40736,83279
40742,83286
40749,83291
40755,83297
40761,83303
40768,83309
40775,83314
40782,83320
40787,83326
40794,83331
40801,83337
40807,83344
40814,83349
40821,83355
40828,83360
40833,83366
40840,83372
40847,83378
40853,83384
40860,83390
40867,83396
40874,83402
40880,83408
40886,83413
40893,83418
40899,83425
40906,83430
40913,83436
40920,83442
40926,83448
40933,83454
40939,83459
40946,83465
40953,83471
40959,83477
40966,83483
40972,83488
40979,83493
40985,83500
40991,83505
40998,83511
41005,83517
41011,83522
41018,83528
41025,83534
41031,83539
41038,83546
41045,83551
41051,83556
41058,83563
41064,83568
41072,83574
41077,83580
41084,83585
41091,83591
41097,83597
41104,83603
41110,83608
41117,83615
41124,83620
41130,83626
41137,83632
41143,83638
41150,83644
41156,83649
41163,83655
41170,83660
41176,83666
41182,83672
41189,83678
41196,83683
41202,83689
41209,83695
41216,83701
41222,83706
41229,83712
41235,83719
41242,83724
41248,83729
41255,83735
41262,83741
41269,83746
41275,83752
41282,83758
41289,83764
41295,83770
41301,83776
41307,83781
41314,83786
41321,83792
41328,83798
41334,83803
41341,83810
41348,83815
41354,83821
41361,83827
41367,83832
41374,83838
41381,83844
41387,83850
41393,83856
41400,83861
41407,83867
41413,83873
41420,83880
41427,83885
41432,83891
41439,83896
41446,83902
41453,83908
41459,83913
41466,83919
41472,83925
41479,83931
41486,83936
41493,83942
41499,83948
41505,83954
41512,83959
41519,83965
41525,83971
41532,83977
41538,83983
41545,83989
41552,83994
41558,84000
41565,84006
41572,84012
41578,84017
41585,84023
41592,84029
41598,84034
41605,84041
41611,84047
41618,84053
41624,84059
41631,84064
41637,84070
41644,84075
41651,84082
41657,84088
41664,84093
41670,84099
41677,84105
41684,84111
41690,84117
41697,84122
41703,84127
41710,84133
41716,84140
41723,84145
41729,84151
41736,84157
41743,84163
41748,84169
41755,84174
41762,84180
41769,84185
41775,84191
41782,84197
41788,84203
41795,84208
41801,84214
41808,84219
41814,84225
41821,84230
41828,84237
41834,84243
41841,84248
41848,84254
41854,84259
41861,84265
41867,84272
41873,84278
41880,84283
41887,84289
41893,84295
41900,84300
41907,84306
41914,84312
41920,84318
41927,84324
41933,84329
41940,84335
41946,84341
41953,84346
41958,84353
41965,84359
41972,84364
41979,84370
41985,84375
41992,84381
41998,84387
42005,84393
42010,84399
42016,84404
42023,84410
42029,84415
42037,84422
42043,84428
42049,84433
42056,84439
42062,84444
42068,84450
42075,84457
42081,84462
42088,84468
42094,84474
42101,84479
42108,84485
42114,84490
42120,84497
42127,84502
42134,84508
42140,84514
42147,84520
42153,84525
42160,84531
42167,84537
42173,84543
42180,84548
42186,84554
42193,84560
42200,84566
42206,84572
42213,84577
42219,84583
42226,84590
42232,84596
42239,84601
42246,84607
42253,84613
42259,84618
42266,84624
42272,84630
42279,84635
42285,84641
42292,84647
42299,84652
42305,84658
42312,84664
42318,84670
42325,84675
42332,84681
42338,84686
42345,84693
42351,84699
42358,84704
42364,84710
42370,84715
42378,84722
42384,84727
42391,84733
42397,84739
42404,84745
42410,84751
42417,84756
42423,84762
42430,84767
42436,84773
42443,84778
42449,84785
42456,84791
42462,84796
42469,84802
42475,84807
42482,84814
42488,84819
42494,84825
42501,84830
42508,84837
42515,84842
42521,84847
42527,84853
42534,84860
42541,84865
42548,84871
42555,84876
42561,84883
42568,84888
42574,84894
42581,84899
42587,84906
42594,84911
42600,84916
42607,84922
42613,84928
42620,84934
42626,84939
42633,84945
42639,84951
42646,84956
42653,84962
42660,84968
42666,84973
42673,84980
42678,84985
42685,84991
42693,84997
42699,85002
42706,85009
42712,85014
42719,85020
42725,85026
42732,85031
42738,85037
42745,85043
42751,85049
42758,85055
42765,85060
42771,85067
42778,85072
42784,85078
42791,85084
42797,85090
42804,85095
42810,85101
42817,85107
42823,85113
42830,85118
42837,85124
42843,85130
42849,85135
42856,85141
42862,85147
42869,85153
42876,85158
42882,85165
42888,85171
42895,85176
42901,85182
42908,85188
42914,85194
42921,85200
42927,85206
42934,85212
42941,85217
42947,85223
42954,85229
42960,85235
42967,85240
42974,85246
42980,85251
42987,85257
42993,85263
43000,85269
43006,85274
43013,85280
43020,85285
43026,85292
43032,85297
43040,85303
43046,85309
43053,85314
43059,85320
43066,85326
43072,85332
43078,85338
43085,85343
43091,85350
43098,85356
43104,85362
43111,85367
43118,85373
43125,85378
43131,85384
43138,85390
43144,85396
43151,85401
43157,85407
43164,85413
43170,85418
43177,85424
43182,85430
43189,85436
43196,85442
43202,85448
43209,85453
43216,85460
43222,85465
43229,85471
43236,85477
43242,85483
43249,85489
43255,85494
43262,85500
43269,85506
43276,85512
43283,85518
43289,85523
43295,85529
43302,85535
43309,85540
43316,85546
43322,85552
43328,85558
43335,85563
43342,85569
43349,85574
43355,85580
43361,85586
43368,85592
43374,85597
43380,85603
43387,85609
43394,85615
43401,85621
43407,85626
43414,85632
43421,85638
43427,85644
43434,85650
43441,85655
43447,85661
43454,85667
43461,85672
43467,85678
43474,85683
43480,85689
43486,85695
43493,85700
43500,85706
43506,85712
43513,85718
43519,85723
43526,85729
43532,85735
43539,85740
43546,85746
43552,85752
43559,85758
43565,85764
43572,85769
43578,85775
43585,85781
43591,85787
43598,85792
43605,85798
43611,85804
43618,85810
43624,85815
43631,85821
43637,85827
43644,85833
43651,85838
43657,85844
43664,85850
43670,85856
43677,85862
43684,85868
43690,85873
43697,85879
43703,85885
43710,85890
43716,85895
43723,85901
43729,85907
43736,85913
43743,85919
43749,85925
43756,85930
43763,85936
43769,85942
43776,85948
43782,85954
43789,85959
43796,85965
43802,85971
43809,85977
43816,85982
43822,85988
43828,85994
43835,86000
43842,86006
43848,86012
43855,86018
43861,86023
43868,86029
43875,86035
43881,86041
43888,86047
43894,86053
43900,86057
43907,86063
43914,86069
43920,86075
43927,86081
43934,86087
43940,86093
43947,86099
43953,86105
43960,86110
43967,86116
43974,86122
43980,86128
43987,86134
43992,86140
43999,86145
44006,86151
44013,86156
44019,86162
44026,86167
44032,86174
44038,86179
44045,86185
44051,86191
44058,86196
44065,86202
44071,86208
44078,86214
44085,86220
44091,86226
44098,86232
44105,86238
44111,86243
44117,86249
44123,86254
44130,86261
44137,86266
44143,86272
44150,86278
44156,86284
44163,86289
44170,86295
44176,86301
44183,86306
44189,86312
44195,86318
44202,86324
44209,86329
44215,86335
44222,86341
44228,86346
44235,86352
44241,86357
44248,86363
44254,86369
44260,86374
44267,86379
44274,86385
44280,86391
44287,86397
44294,86402
44300,86408
44307,86414
44313,86419
44320,86425
44327,86431
44333,86437
44340,86442
44346,86448
44353,86454
44360,86460
44365,86465
44372,86471
44379,86477
44386,86483
44391,86489
44398,86494
44405,86500
44412,86506
44418,86511
44424,86517
44431,86523
44438,86529
44445,86534
44451,86540
44457,86546
44464,86552
44470,86557
44477,86563
44484,86568
44490,86574
44496,86580
44503,86585
44510,86591
44517,86597
44522,86603
44529,86609
44536,86615
44542,86621
44549,86626
44555,86632
44562,86637
44568,86643
44575,86649
44582,86655
44588,86661
44595,86666
44601,86672
44607,86678
44614,86684
44621,86690
44628,86696
44635,86701
44641,86706
44648,86712
44654,86718
44660,86724
44667,86730
44673,86736
44680,86742
44687,86748
44694,86754
44700,86759
44707,86765
44712,86770
44719,86776
44726,86781
44733,86787
44739,86793
44746,86798
44753,86804
44759,86810
44765,86816
44772,86821
44779,86827
44785,86833
44792,86839
44798,86844
44804,86850
44811,86856
44818,86862
44824,86868
44831,86874
44837,86878
44844,86884
44851,86890
44856,86896
44863,86901
44870,86907
44876,86913
44883,86919
44890,86925
44896,86930
44903,86936
44910,86941
44917,86947
44922,86954
44929,86960
44936,86965
44943,86970
44950,86977
44956,86983
44963,86988
44970,86994
44976,87000
44982,87006
44989,87011
44996,87017
45003,87023
45009,87029
45015,87035
45022,87040
45029,87046
45036,87051
45042,87057
45049,87063
45056,87069
45063,87075
45069,87081
45075,87086
45082,87091
45089,87097
45095,87104
45102,87109
45109,87115
45116,87121
45123,87126
45128,87132
45135,87138
45142,87144
45148,87149
45155,87155
45162,87161
45168,87167
45174,87173
45181,87179
45188,87185
45195,87191
45201,87197
45208,87202
45215,87207
45221,87213
45228,87219
45234,87225
45240,87231
45247,87236
45254,87242
45260,87248
45267,87254
45274,87260
45281,87265
45286,87271
45293,87277
45300,87283
45307,87289
45314,87295
45321,87301
45326,87306
45334,87312
45340,87318
45347,87324
45353,87329
45360,87336
45366,87341
45373,87347
45380,87353
45386,87359
45392,87365
45399,87371
45406,87376
45412,87381
45419,87388
45426,87393
45432,87399
45438,87404
45445,87410
45452,87416
45458,87422
45465,87428
45472,87433
45479,87438
45485,87444
45491,87450
45498,87456
45505,87461
45512,87467
45519,87473
45525,87478
45531,87484
45538,87489
45545,87495
45551,87501
45558,87507
45565,87513
45572,87518
45577,87523
45584,87530
45591,87535
45598,87541
45604,87547
45611,87553
45617,87558
45624,87564
45630,87570
45637,87575
45643,87581
45650,87586
45656,87592
45663,87599
45669,87604
45676,87610
45683,87615
45689,87621
45696,87627
45703,87633
45710,87638
45716,87644
45722,87651
45729,87655
45736,87661
45742,87667
45748,87673
45755,87679
45762,87685
45769,87691
45775,87696
45781,87702
45788,87708
45795,87714
45800,87720
45807,87725
45814,87730
45821,87736
45827,87742
45834,87748
45840,87753
45847,87759
45854,87765
45860,87771
45866,87776
45873,87782
45880,87788
45886,87794
45892,87799
45899,87805
45906,87811
45913,87817
45920,87823
45925,87828
45932,87834
45939,87839
45945,87845
45952,87851
45958,87856
45964,87862
45971,87868
45978,87874
45985,87881
45991,87886
45998,87892
46004,87897
46011,87903
46018,87909
46024,87915
46030,87920
46037,87926
46044,87933
46050,87938
46057,87944
46064,87949
46071,87955
46077,87961
46084,87966
46090,87972
46096,87978
46103,87984
46110,87990
46116,87995
46123,88002
46130,88008
46136,88014
46142,88019
46149,88025
46156,88030
46163,88036
46169,88041
46175,88047
46182,88053
46188,88059
46195,88065
46202,88070
46208,88075
46214,88081
46221,88087
46227,88093
46234,88098
46241,88104
46247,88110
46254,88117
46261,88122
46267,88128
46273,88133
46280,88139
46287,88145
46294,88151
46300,88157
46307,88163
46313,88168
46319,88174
46326,88180
46333,88185
46339,88191
46346,88197
46352,88203
46358,88209
46365,88215
46372,88220
46378,88226
46384,88232
46391,88238
46397,88243
46404,88249
46410,88254
46417,88261
46423,88265
46430,88272
46436,88278
46443,88283
46450,88289
46456,88295
46463,88301
46469,88306
46476,88312
46482,88317
46489,88323
46496,88329
46501,88335
46508,88340
46515,88346
46521,88352
46528,88358
46535,88364
46541,88369
46548,88375
46555,88381
46562,88387
46567,88393
46574,88399
46581,88405
46587,88411
46594,88416
46600,88422
46607,88428
46613,88434
46620,88439
46626,88445
46632,88451
46639,88457
46646,88462
46653,88468
46658,88474
46665,88479
46672,88485
46678,88491
46685,88497
46691,88503
46698,88509
46704,88514
46711,88520
46717,88526
46724,88532
46730,88538
46737,88544
46743,88549
46750,88554
46757,88560
46763,88566
46770,88572
46776,88578
46783,88583
46789,88589
46796,88595
46802,88601
46809,88607
46816,88613
46823,88617
46829,88623
46835,88629
46842,88635
46849,88641
46855,88646
46862,88652
46869,88658
46875,88663
46882,88669
46888,88675
46895,88680
46902,88686
46908,88692
46915,88699
46921,88704
46927,88710
46934,88716
46940,88722
46947,88728
46953,88732
46960,88738
46967,88744
46974,88750
46980,88756
46988,88761
46994,88766
47001,88772
47007,88778
47013,88784
47020,88790
47026,88796
47033,88801
47039,88806
47046,88812
47053,88818
47059,88824
47065,88830
47072,88836
47078,88841
47085,88846
47091,88852
47098,88858
47105,88864
47111,88870
47118,88875
47124,88881
47131,88886
47138,88891
47144,88898
47151,88904
47157,88910
47163,88914
47170,88920
47177,88926
47184,88933
47190,88938
47196,88943
47203,88949
47209,88955
47216,88961
47223,88966
47229,88972
47236,88978
47243,88984
47249,88990
47255,88996
47262,89001
47268,89006
47275,89012
47282,89018
47288,89024
47295,89029
47301,89035
47308,89041
47315,89046
47321,89052
47328,89058
47335,89063
47340,89069
47348,89075
47355,89081
47361,89086
47368,89092
47374,89098
47381,89104
47388,89109
47394,89115
47401,89121
47407,89127
47414,89133
47419,89139
47426,89145
47433,89150
